Time,Date,Sender_account,Receiver_account,Amount,Payment_currency,Received_currency,Sender_bank_location,Receiver_bank_location,Is_laundering,Laundering_type,DateTime,HourOfDay,DayOfWeek,TimeSinceLastTx,RollingSum_Amount_5,PayType_ACH,PayType_Cash Deposit,PayType_Cash Withdrawal,PayType_Cheque,PayType_Credit card,PayType_Cross-border,PayType_Debit card,IsInternational,Repeat_Tx_Count_Sender_Receiver,Sender_account_encoded,Receiver_account_encoded,Sender_bank_location_encoded,Receiver_bank_location_encoded,Transaction_Frequency,Amount_Mean,Time_Diff,Sender_In_Degree,Sender_Out_Degree,Sender_PageRank,Unique_Receivers,Transaction_ID
08:41:36,2023-07-29,114546805,4885135940,1639.76,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2023-07-29 08:41:36,8,5,940878.0,24907.35,False,False,False,False,False,False,True,0,1,378,15435,16,16,3,8302.449999999999,940878.0,1,3,3.927316638077312e-05,3,TXN9561
09:55:09,2022-10-22,114798937,9716444815,2454.29,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2022-10-22 09:55:09,9,5,0.0,2454.29,False,False,False,False,True,False,False,0,1,379,30720,16,16,1,2454.29,0.0,0,1,2.1221511298443555e-05,1,TXN288
11:04:42,2022-12-13,116646449,3604646629,128745.48,UK pounds,UK pounds,UK,UK,0,Normal_Plus_Mutual,2022-12-13 11:04:42,11,1,0.0,128745.48,False,False,False,False,True,False,False,0,1,383,11325,16,16,1,128745.48,0.0,0,1,2.1221511298443555e-05,1,TXN10980
00:12:01,2022-11-05,117394863,1925953413,6999.17,UK pounds,UK pounds,UK,UK,0,Normal_Fan_In,2022-11-05 00:12:01,0,5,0.0,6999.17,False,False,False,False,True,False,False,0,1,384,5985,16,16,1,6999.17,0.0,0,1,2.1221511298443555e-05,1,TXN7539
21:52:33,2023-05-29,117632468,2911077229,15709.74,Swiss franc,UK pounds,Switzerland,UK,0,Normal_Fan_Out,2023-05-29 21:52:33,21,0,0.0,15709.74,False,False,False,False,False,True,False,1,1,385,9122,13,16,1,15709.74,0.0,0,1,2.1221511298443555e-05,1,TXN7983
21:16:35,2023-08-01,117718849,3795992466,10760.33,UK pounds,Yen,UK,Japan,0,Normal_Fan_In,2023-08-01 21:16:35,21,1,0.0,10760.33,False,False,False,False,False,True,False,1,1,386,11943,16,6,1,10760.33,0.0,0,1,2.1221511298443555e-05,1,TXN4562
09:57:44,2023-06-15,119478027,3052917215,325.1,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2023-06-15 09:57:44,9,3,0.0,325.1,False,False,False,True,False,False,False,0,1,390,9551,16,16,1,325.1,0.0,0,1,2.1221511298443555e-05,1,TXN19421
16:18:38,2023-06-29,119761186,9615940930,1446.63,UK pounds,Euro,UK,Netherlands,0,Normal_Small_Fan_Out,2023-06-29 16:18:38,16,3,0.0,1446.63,False,False,False,False,False,True,False,1,1,391,30401,16,9,1,1446.63,0.0,2,1,5.732482146310268e-05,1,TXN18984
11:59:26,2023-02-04,119946716,9931144827,7770.19,UK pounds,UK pounds,UK,UK,0,Normal_Fan_Out,2023-02-04 11:59:26,11,5,0.0,7770.19,False,False,False,False,True,False,False,0,1,393,31416,16,16,2,3966.705,0.0,0,2,2.1221511298443555e-05,2,TXN9935
20:57:22,2023-02-12,119946716,4131953442,163.22,UK pounds,UK pounds,UK,UK,0,Normal_Cash_Withdrawal,2023-02-12 20:57:22,20,6,723476.0,7933.41,False,False,True,False,False,False,False,0,1,393,13009,16,16,2,3966.705,723476.0,0,2,2.1221511298443555e-05,2,TXN3974
10:00:35,2022-10-21,121415105,4033829648,7996.82,UK pounds,Indian rupee,UK,India,0,Normal_Fan_Out,2022-10-21 10:00:35,10,4,0.0,7996.82,False,False,False,False,False,True,False,1,1,396,12677,16,4,1,7996.82,0.0,0,1,2.1221511298443555e-05,1,TXN6414
00:41:54,2023-02-07,121758982,1685054417,100.24,UK pounds,UK pounds,UK,UK,0,Normal_Cash_Withdrawal,2023-02-07 00:41:54,0,1,0.0,100.24,False,False,True,False,False,False,False,0,1,398,5215,16,16,1,100.24,0.0,0,1,2.1221511298443555e-05,1,TXN13455
16:52:18,2023-01-08,122087994,8386315886,12497.65,UK pounds,UK pounds,UK,UK,0,Normal_Fan_Out,2023-01-08 16:52:18,16,6,0.0,12497.65,False,False,False,True,False,False,False,0,1,399,26514,16,16,1,12497.65,0.0,0,1,2.1221511298443555e-05,1,TXN5645
22:23:19,2023-05-24,123584576,3364882926,13235.04,UK pounds,UK pounds,UK,UK,0,Normal_Fan_In,2023-05-24 22:23:19,22,2,0.0,13235.04,False,False,False,False,True,False,False,0,1,401,10532,16,16,1,13235.04,0.0,0,1,2.1221511298443555e-05,1,TXN10833
23:26:48,2023-05-30,123876535,634709100,14196.46,UK pounds,UK pounds,UK,UK,0,Normal_Periodical,2023-05-30 23:26:48,23,1,0.0,14196.46,False,False,False,False,True,False,False,0,1,403,2018,16,16,1,14196.46,0.0,1,1,3.927316638077312e-05,1,TXN4752
07:23:22,2022-12-22,124238832,7816978480,5678.33,UK pounds,UK pounds,UK,UK,0,Normal_Fan_Out,2022-12-22 07:23:22,7,3,0.0,5678.33,True,False,False,False,False,False,False,0,1,404,24708,16,16,3,6363.223333333332,0.0,0,3,2.1221511298443555e-05,3,TXN16066
15:00:55,2022-12-22,124238832,6104911453,11942.58,Dirham,UK pounds,UK,UK,0,Normal_Fan_Out,2022-12-22 15:00:55,15,3,27453.0,17620.91,False,False,False,False,True,False,False,0,1,404,19311,16,16,3,6363.223333333332,27453.0,0,3,2.1221511298443555e-05,3,TXN16828
09:17:30,2023-04-19,124238832,1084940792,1468.76,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2023-04-19 09:17:30,9,2,10174595.0,19089.67,True,False,False,False,False,False,False,0,1,404,3370,16,16,3,6363.223333333332,10174595.0,0,3,2.1221511298443555e-05,3,TXN10322
23:24:27,2022-12-22,124888170,7300166737,6735.08,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2022-12-22 23:24:27,23,3,0.0,6735.08,True,False,False,False,False,False,False,0,1,406,23050,16,16,1,6735.08,0.0,0,1,2.1221511298443555e-05,1,TXN15564
10:16:11,2022-10-16,125547196,7430989274,331.84,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2022-10-16 10:16:11,10,6,0.0,331.84,False,False,False,False,True,False,False,0,1,408,23470,16,16,1,331.84,0.0,0,1,2.1221511298443555e-05,1,TXN18983
22:48:12,2022-10-25,126815867,8998136976,14584.99,UK pounds,UK pounds,UK,UK,0,Normal_Fan_In,2022-10-25 22:48:12,22,1,0.0,14584.99,False,False,False,False,False,False,True,0,1,409,28472,16,16,1,14584.99,0.0,0,1,2.1221511298443555e-05,1,TXN12202
17:05:31,2023-01-08,128324485,7775099389,3861.28,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2023-01-08 17:05:31,17,6,0.0,3861.28,True,False,False,False,False,False,False,0,1,410,24563,16,16,2,6814.205,0.0,1,2,3.927316638077312e-05,2,TXN4733
10:17:50,2023-02-16,128324485,6592230208,9767.13,UK pounds,UK pounds,UK,UK,0,Normal_Fan_Out,2023-02-16 10:17:50,10,3,3345139.0,13628.41,False,False,False,True,False,False,False,0,1,410,20840,16,16,2,6814.205,3345139.0,1,2,3.927316638077312e-05,2,TXN5478
10:28:51,2023-07-03,128434680,796902443,39842.29,UK pounds,UK pounds,UK,UK,0,Normal_Fan_In,2023-07-03 10:28:51,10,0,0.0,39842.29,False,False,False,True,False,False,False,0,1,411,2518,16,16,1,39842.29,0.0,0,1,2.1221511298443555e-05,1,TXN16030
11:22:49,2022-11-21,128904972,2857806911,2548.28,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2022-11-21 11:22:49,11,0,0.0,2548.28,False,False,False,False,True,False,False,0,1,413,8968,16,16,1,2548.28,0.0,1,1,3.927316638077312e-05,1,TXN8460
21:41:03,2022-10-07,129271555,8169249557,929.75,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2022-10-07 21:41:03,21,4,0.0,929.75,False,False,False,False,False,False,True,0,1,415,25820,16,16,2,521.4,0.0,0,2,2.1221511298443555e-05,2,TXN7020
09:23:18,2022-12-28,129271555,959765847,113.05,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2022-12-28 09:23:18,9,2,7040535.0,1042.8,False,False,False,True,False,False,False,0,1,415,2986,16,16,2,521.4,7040535.0,0,2,2.1221511298443555e-05,2,TXN4042
16:24:13,2023-01-04,129837058,2973211359,4497.32,UK pounds,UK pounds,UK,UK,0,Normal_Fan_In,2023-01-04 16:24:13,16,2,0.0,4497.32,False,False,False,True,False,False,False,0,1,416,9328,16,16,1,4497.32,0.0,0,1,2.1221511298443555e-05,1,TXN985
20:50:14,2023-02-02,130653303,7706775357,19869.29,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2023-02-02 20:50:14,20,3,0.0,19869.29,False,False,False,False,True,False,False,0,1,418,24337,16,16,1,19869.29,0.0,0,1,2.1221511298443555e-05,1,TXN18231
18:10:10,2022-11-09,132051436,6157907732,1465.69,Swiss franc,UK pounds,Switzerland,UK,0,Normal_Small_Fan_Out,2022-11-09 18:10:10,18,2,0.0,1465.69,False,False,False,False,False,True,False,1,1,424,19484,13,16,5,2627.868,0.0,1,4,3.927316638077312e-05,4,TXN11271
18:37:00,2022-11-29,132051436,4245582918,128.38,UK pounds,UK pounds,UK,UK,0,Normal_Cash_Withdrawal,2022-11-29 18:37:00,18,1,1729610.0,1594.0700000000002,False,False,True,False,False,False,False,0,1,424,13377,16,16,5,2627.868,1729610.0,1,4,3.927316638077312e-05,4,TXN13998
16:03:54,2022-12-12,132051436,5427637822,5527.62,UK pounds,UK pounds,UK,UK,0,Normal_Fan_Out,2022-12-12 16:03:54,16,0,1114014.0,7121.6900000000005,True,False,False,False,False,False,False,0,1,424,17150,16,16,5,2627.868,1114014.0,1,4,3.927316638077312e-05,4,TXN13512
17:30:03,2022-12-12,132051436,2411673460,5887.82,UK pounds,UK pounds,UK,UK,0,Normal_Fan_Out,2022-12-12 17:30:03,17,0,5169.0,13009.509999999998,False,False,False,False,True,False,False,0,1,424,7510,16,16,5,2627.868,5169.0,1,4,3.927316638077312e-05,4,TXN14961
08:32:24,2023-03-04,132051436,4245582918,129.83,UK pounds,UK pounds,UK,UK,0,Normal_Cash_Withdrawal,2023-03-04 08:32:24,8,5,7052541.0,13139.34,False,False,True,False,False,False,False,0,2,424,13377,16,16,5,2627.868,7052541.0,1,4,3.927316638077312e-05,4,TXN16069
09:22:33,2023-05-30,132514236,9401472007,8520.84,UK pounds,UK pounds,UK,UK,0,Normal_Fan_In,2023-05-30 09:22:33,9,1,0.0,8520.84,True,False,False,False,False,False,False,0,1,427,29735,16,16,1,8520.84,0.0,0,1,2.1221511298443555e-05,1,TXN10635
10:27:42,2023-08-01,133396548,4034953237,9963.4,UK pounds,UK pounds,UK,UK,0,Normal_Group,2023-08-01 10:27:42,10,1,0.0,9963.4,False,False,False,True,False,False,False,0,1,429,12680,16,16,2,6453.155,0.0,2,2,8.066973640691096e-05,2,TXN12855
19:07:55,2023-08-18,133396548,7554568592,2942.91,UK pounds,UK pounds,UK,UK,0,Normal_Group,2023-08-18 19:07:55,19,4,1500013.0,12906.31,False,False,False,False,False,False,True,0,1,429,23862,16,16,2,6453.155,1500013.0,2,2,8.066973640691096e-05,2,TXN7179
01:55:23,2022-10-12,133428015,5160821247,7370.45,UK pounds,UK pounds,UK,UK,0,Normal_Fan_Out,2022-10-12 01:55:23,1,2,0.0,7370.45,False,False,False,False,True,False,False,0,1,430,16326,16,16,1,7370.45,0.0,0,1,2.1221511298443555e-05,1,TXN2785
23:18:48,2023-02-10,134489489,9596236139,6364.14,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2023-02-10 23:18:48,23,4,0.0,6364.14,True,False,False,False,False,False,False,0,1,433,30328,16,16,1,6364.14,0.0,1,1,3.927316638077312e-05,1,TXN18052
14:25:47,2023-06-03,135585210,1876632618,574.56,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2023-06-03 14:25:47,14,5,0.0,574.56,False,False,False,False,False,False,True,0,1,435,5804,16,16,1,574.56,0.0,0,1,2.1221511298443555e-05,1,TXN10214
08:10:37,2022-11-02,135711146,2960052525,24089.96,UK pounds,UK pounds,UK,UK,0,Normal_Fan_In,2022-11-02 08:10:37,8,2,0.0,24089.96,True,False,False,False,False,False,False,0,1,436,9289,16,16,1,24089.96,0.0,0,1,2.1221511298443555e-05,1,TXN11552
07:42:26,2022-11-04,136936046,6369756340,4798.85,UK pounds,UK pounds,UK,UK,0,Normal_Cash_Deposits,2022-11-04 07:42:26,7,4,0.0,4798.85,False,True,False,False,False,False,False,0,1,439,20136,16,16,1,4798.85,0.0,0,1,2.1221511298443555e-05,1,TXN6806
08:32:19,2023-02-06,138008441,910467177,10222.32,UK pounds,UK pounds,UK,UK,0,Normal_Fan_In,2023-02-06 08:32:19,8,0,0.0,10222.32,False,False,False,False,False,False,True,0,1,442,2836,16,16,1,10222.32,0.0,0,1,2.1221511298443555e-05,1,TXN6459
17:25:16,2022-11-30,138036026,2671413112,11130.08,UK pounds,UK pounds,UK,UK,0,Normal_Fan_In,2022-11-30 17:25:16,17,2,0.0,11130.08,False,False,False,False,False,False,True,0,1,443,8331,16,16,1,11130.08,0.0,0,1,2.1221511298443555e-05,1,TXN2341
09:07:16,2022-11-08,139031629,5071760780,12153.85,UK pounds,UK pounds,UK,UK,0,Normal_Fan_Out,2022-11-08 09:07:16,9,1,0.0,12153.85,False,False,False,False,True,False,False,0,1,447,16053,16,16,1,12153.85,0.0,0,1,2.1221511298443555e-05,1,TXN5034
12:22:10,2022-11-14,139117391,214988231,17645.62,UK pounds,UK pounds,UK,UK,0,Normal_Fan_Out,2022-11-14 12:22:10,12,0,0.0,17645.62,False,False,False,False,True,False,False,0,1,448,705,16,16,1,17645.62,0.0,0,1,2.1221511298443555e-05,1,TXN14973
06:23:08,2023-08-18,139169477,1407230911,290.5,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2023-08-18 06:23:08,6,4,0.0,290.5,False,False,False,True,False,False,False,0,1,449,4351,16,16,1,290.5,0.0,0,1,2.1221511298443555e-05,1,TXN13507
14:23:57,2023-07-12,139171980,9439375,96.24,UK pounds,UK pounds,UK,UK,0,Normal_Cash_Withdrawal,2023-07-12 14:23:57,14,2,0.0,96.24,False,False,True,False,False,False,False,0,1,450,29,16,16,1,96.24,0.0,1,1,3.927316638077312e-05,1,TXN6328
11:53:29,2023-01-08,140153095,9413223454,22266.24,UK pounds,UK pounds,UK,UK,0,Normal_Fan_In,2023-01-08 11:53:29,11,6,0.0,22266.24,True,False,False,False,False,False,False,0,1,455,29780,16,16,1,22266.24,0.0,0,1,2.1221511298443555e-05,1,TXN8938
06:29:42,2023-07-31,140255138,2717843912,11211.23,UK pounds,UK pounds,UK,UK,0,Normal_Fan_Out,2023-07-31 06:29:42,6,0,0.0,11211.23,False,False,False,False,True,False,False,0,1,456,8490,16,16,1,11211.23,0.0,0,1,2.1221511298443555e-05,1,TXN9332
15:18:37,2022-11-16,141237870,4158482042,408.27,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2022-11-16 15:18:37,15,2,0.0,408.27,False,False,False,False,True,False,False,0,1,460,13103,16,16,1,408.27,0.0,0,1,2.1221511298443555e-05,1,TXN4131
08:18:50,2023-08-11,141451716,5481848901,5648.79,UK pounds,UK pounds,UK,UK,0,Normal_Fan_In,2023-08-11 08:18:50,8,4,0.0,5648.79,False,False,False,False,True,False,False,0,1,461,17323,16,16,1,5648.79,0.0,0,1,2.1221511298443555e-05,1,TXN5868
04:27:38,2022-12-11,141502969,6431488599,17149.17,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2022-12-11 04:27:38,4,6,0.0,17149.17,True,False,False,False,False,False,False,0,1,462,20308,16,16,2,11081.985,0.0,0,2,2.1221511298443555e-05,2,TXN11892
10:08:27,2023-03-16,141502969,5892791664,5014.8,UK pounds,UK pounds,UK,UK,0,Normal_Fan_Out,2023-03-16 10:08:27,10,3,8228449.0,22163.97,False,False,False,False,True,False,False,0,1,462,18666,16,16,2,11081.985,8228449.0,0,2,2.1221511298443555e-05,2,TXN4232
17:46:33,2023-01-06,143428786,9292292127,9427.41,UK pounds,UK pounds,UK,UK,0,Normal_Fan_In,2023-01-06 17:46:33,17,4,0.0,9427.41,True,False,False,False,False,False,False,0,1,467,29395,16,16,1,9427.41,0.0,0,1,2.1221511298443555e-05,1,TXN8819
11:25:15,2022-11-15,144148532,7228840096,7383.75,UK pounds,UK pounds,UK,UK,0,Normal_Group,2022-11-15 11:25:15,11,1,0.0,7383.75,False,False,False,False,True,False,False,0,1,470,22836,16,16,1,7383.75,0.0,4,1,9.342813162776185e-05,1,TXN18225
12:19:28,2023-03-12,145785925,3927270018,1391.01,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2023-03-12 12:19:28,12,6,0.0,1391.01,False,False,False,False,False,False,True,0,1,473,12350,16,16,1,1391.01,0.0,0,1,2.1221511298443555e-05,1,TXN2145
09:55:46,2022-11-11,146983305,3474800855,1272.84,UK pounds,UK pounds,UK,UK,0,Normal_Group,2022-11-11 09:55:46,9,4,0.0,1272.84,False,False,False,True,False,False,False,0,1,474,10913,16,16,2,1760.16,0.0,0,1,2.1221511298443555e-05,1,TXN16912
23:46:29,2023-04-25,146983305,3474800855,2247.48,UK pounds,UK pounds,UK,UK,0,Normal_Group,2023-04-25 23:46:29,23,1,14305843.0,3520.32,False,False,False,False,True,False,False,0,2,474,10913,16,16,2,1760.16,14305843.0,0,1,2.1221511298443555e-05,1,TXN18240
16:30:46,2023-04-05,147477643,2723644563,7600.59,UK pounds,Euro,UK,Austria,0,Normal_Fan_In,2023-04-05 16:30:46,16,2,0.0,7600.59,False,False,False,False,False,True,False,1,1,477,8507,16,1,2,7593.139999999999,0.0,0,1,2.1221511298443555e-05,1,TXN1379
22:54:25,2023-04-05,147477643,2723644563,7585.69,UK pounds,Euro,UK,Austria,0,Normal_Fan_In,2023-04-05 22:54:25,22,2,23019.0,15186.28,False,False,False,False,False,True,False,1,2,477,8507,16,1,2,7593.139999999999,23019.0,0,1,2.1221511298443555e-05,1,TXN8100
20:53:04,2023-05-27,147504035,4875390845,12224.55,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2023-05-27 20:53:04,20,5,0.0,12224.55,False,False,False,True,False,False,False,0,1,478,15409,16,16,1,12224.55,0.0,0,1,2.1221511298443555e-05,1,TXN17597
13:46:25,2023-07-05,148110376,915444634,14551.02,UK pounds,UK pounds,UK,UK,0,Normal_Fan_In,2023-07-05 13:46:25,13,2,0.0,14551.02,False,False,False,False,True,False,False,0,1,482,2853,16,16,1,14551.02,0.0,0,1,2.1221511298443555e-05,1,TXN18054
08:50:53,2023-08-01,148151802,7179149024,20158.16,UK pounds,UK pounds,UK,UK,0,Normal_Fan_In,2023-08-01 08:50:53,8,1,0.0,20158.16,False,False,False,False,True,False,False,0,1,484,22689,16,16,1,20158.16,0.0,0,1,2.1221511298443555e-05,1,TXN2260
01:13:39,2023-05-20,148790188,3825727361,6084.0,UK pounds,UK pounds,UK,UK,0,Normal_Fan_In,2023-05-20 01:13:39,1,5,0.0,6084.0,False,False,False,False,True,False,False,0,1,487,12035,16,16,1,6084.0,0.0,0,1,2.1221511298443555e-05,1,TXN2697
08:21:24,2023-02-22,149062923,4354240513,16443.27,UK pounds,UK pounds,UK,UK,0,Normal_Fan_Out,2023-02-22 08:21:24,8,2,0.0,16443.27,False,False,False,True,False,False,False,0,1,488,13762,16,16,1,16443.27,0.0,0,1,2.1221511298443555e-05,1,TXN7086
07:20:29,2023-06-28,149919846,5327276711,29199.85,UK pounds,UK pounds,UK,UK,0,Normal_Fan_Out,2023-06-28 07:20:29,7,2,0.0,29199.85,False,False,False,False,True,False,False,0,1,490,16847,16,16,1,29199.85,0.0,0,1,2.1221511298443555e-05,1,TXN8771
16:27:22,2022-11-02,149944640,1345900627,720220.33,UK pounds,UK pounds,UK,UK,1,Single_large,2022-11-02 16:27:22,16,2,0.0,720220.33,False,False,False,False,False,False,True,0,1,491,4165,16,16,1,720220.33,0.0,1,1,3.927316638077312e-05,1,TXN3512
18:01:27,2023-01-14,151938404,6054272275,978.15,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2023-01-14 18:01:27,18,5,0.0,978.15,True,False,False,False,False,False,False,0,1,495,19150,16,16,1,978.15,0.0,0,1,2.1221511298443555e-05,1,TXN15426
12:10:27,2022-12-26,151970486,3759415493,1696.11,UK pounds,UK pounds,UK,UK,0,Normal_Group,2022-12-26 12:10:27,12,0,0.0,1696.11,False,False,False,False,False,False,True,0,1,497,11817,16,16,4,3799.675,0.0,1,4,4.707772926232401e-05,4,TXN19260
21:51:22,2023-04-26,151970486,6614038491,3604.89,UK pounds,US dollar,UK,USA,0,Normal_Group,2023-04-26 21:51:22,21,2,10489255.0,5301.0,False,False,False,False,False,True,False,1,1,497,20931,16,17,4,3799.675,10489255.0,1,4,4.707772926232401e-05,4,TXN8538
13:39:52,2023-05-27,151970486,7112616413,4128.37,UK pounds,UK pounds,UK,UK,0,Normal_Group,2023-05-27 13:39:52,13,5,2648910.0,9429.37,False,False,False,False,True,False,False,0,1,497,22481,16,16,4,3799.675,2648910.0,1,4,4.707772926232401e-05,4,TXN12412
10:55:26,2023-06-10,151970486,4808280164,5769.33,UK pounds,UK pounds,UK,UK,0,Normal_Group,2023-06-10 10:55:26,10,5,1199734.0,15198.7,False,False,False,False,True,False,False,0,1,497,15197,16,16,4,3799.675,1199734.0,1,4,4.707772926232401e-05,4,TXN13671
16:01:54,2022-11-26,152400563,4784106088,3686.83,UK pounds,US dollar,UK,USA,0,Normal_Small_Fan_Out,2022-11-26 16:01:54,16,5,0.0,3686.83,False,False,False,False,False,True,False,1,1,498,15125,16,17,1,3686.83,0.0,0,1,2.1221511298443555e-05,1,TXN19089
16:33:33,2023-04-14,152861227,6205305366,33301.4,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2023-04-14 16:33:33,16,4,0.0,33301.4,True,False,False,False,False,False,False,0,1,499,19621,16,16,1,33301.4,0.0,1,1,3.927316638077312e-05,1,TXN14028
18:07:52,2022-10-13,153176780,4187967584,95.65,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2022-10-13 18:07:52,18,3,0.0,95.65,False,False,False,False,True,False,False,0,1,501,13192,16,16,1,95.65,0.0,2,1,5.732482146310268e-05,1,TXN10369
12:37:54,2022-12-10,154765211,4055341799,7788.1,UK pounds,UK pounds,UK,UK,0,Normal_Fan_In,2022-12-10 12:37:54,12,5,0.0,7788.1,False,False,False,True,False,False,False,0,1,506,12747,16,16,1,7788.1,0.0,0,1,2.1221511298443555e-05,1,TXN17719
13:13:01,2023-04-28,155209904,2760378882,9242.43,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2023-04-28 13:13:01,13,4,0.0,9242.43,False,False,False,False,True,False,False,0,1,510,8632,16,16,2,7543.515,0.0,0,2,2.1221511298443555e-05,2,TXN13426
22:35:10,2023-07-14,155209904,1996303120,5844.6,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2023-07-14 22:35:10,22,4,6686529.0,15087.03,False,False,False,True,False,False,False,0,1,510,6216,16,16,2,7543.515,6686529.0,0,2,2.1221511298443555e-05,2,TXN5261
04:09:15,2023-01-13,156916274,5051495915,5530.26,UK pounds,UK pounds,UK,UK,0,Normal_Fan_Out,2023-01-13 04:09:15,4,4,0.0,5530.26,False,False,False,False,False,False,True,0,1,512,15968,16,16,1,5530.26,0.0,0,1,2.1221511298443555e-05,1,TXN11568
18:07:02,2023-05-24,157696745,2013350717,11656.59,UK pounds,UK pounds,UK,UK,0,Normal_Group,2023-05-24 18:07:02,18,2,0.0,11656.59,False,False,False,True,False,False,False,0,1,514,6270,16,16,1,11656.59,0.0,0,1,2.1221511298443555e-05,1,TXN14227
13:06:17,2023-01-16,158835231,1722250475,10702.87,UK pounds,UK pounds,UK,UK,0,Normal_Fan_Out,2023-01-16 13:06:17,13,0,0.0,10702.87,False,False,False,True,False,False,False,0,1,516,5335,16,16,4,4740.7725,0.0,1,4,3.927316638077312e-05,4,TXN7013
17:45:56,2023-02-11,158835231,692533723,2525.66,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2023-02-11 17:45:56,17,5,2263179.0,13228.53,False,False,False,False,True,False,False,0,1,516,2197,16,16,4,4740.7725,2263179.0,1,4,3.927316638077312e-05,4,TXN2194
13:15:53,2023-07-23,158835231,5859274510,3809.48,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2023-07-23 13:15:53,13,6,13980597.0,17038.010000000002,False,False,False,False,False,False,True,0,1,516,18553,16,16,4,4740.7725,13980597.0,1,4,3.927316638077312e-05,4,TXN19540
09:26:53,2023-08-20,158835231,2897975032,1925.08,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2023-08-20 09:26:53,9,6,2405460.0,18963.09,False,False,False,True,False,False,False,0,1,516,9081,16,16,4,4740.7725,2405460.0,1,4,3.927316638077312e-05,4,TXN15914
17:30:19,2023-03-22,158969641,8443935042,22287.53,UK pounds,UK pounds,UK,UK,0,Normal_Fan_Out,2023-03-22 17:30:19,17,2,0.0,22287.53,False,False,False,False,True,False,False,0,1,517,26707,16,16,1,22287.53,0.0,1,1,3.927316638077312e-05,1,TXN18798
13:21:57,2022-11-06,160751058,8937021670,13001.91,UK pounds,UK pounds,UK,UK,0,Normal_Fan_In,2022-11-06 13:21:57,13,6,0.0,13001.91,False,False,False,False,True,False,False,0,1,523,28281,16,16,1,13001.91,0.0,0,1,2.1221511298443555e-05,1,TXN8721
07:01:45,2023-03-24,161881808,1596507751,5319.33,UK pounds,UK pounds,UK,UK,0,Normal_Cash_Deposits,2023-03-24 07:01:45,7,4,0.0,5319.33,False,True,False,False,False,False,False,0,1,525,4959,16,16,1,5319.33,0.0,0,1,2.1221511298443555e-05,1,TXN9782
13:58:10,2023-05-08,162737710,8433654880,2324.24,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2023-05-08 13:58:10,13,0,0.0,2324.24,True,False,False,False,False,False,False,0,1,528,26677,16,16,1,2324.24,0.0,0,1,2.1221511298443555e-05,1,TXN1853
03:25:57,2023-02-09,163063730,6391047221,12535.21,UK pounds,UK pounds,UK,UK,0,Normal_Fan_In,2023-02-09 03:25:57,3,3,0.0,12535.21,True,False,False,False,False,False,False,0,1,529,20183,16,16,1,12535.21,0.0,0,1,2.1221511298443555e-05,1,TXN10320
20:27:31,2022-10-09,163207024,2750535921,6662.51,UK pounds,Moroccan dirham,UK,Morocco,0,Normal_Small_Fan_Out,2022-10-09 20:27:31,20,6,0.0,6662.51,False,False,False,False,False,True,False,1,1,530,8597,16,8,1,6662.51,0.0,0,1,2.1221511298443555e-05,1,TXN1757
08:07:53,2023-03-27,163626909,9819270737,2210.96,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2023-03-27 08:07:53,8,0,0.0,2210.96,False,False,False,False,False,False,True,0,1,532,31054,16,16,1,2210.96,0.0,0,1,2.1221511298443555e-05,1,TXN9623
19:13:06,2022-12-09,164285891,7505595009,3369.53,UK pounds,UK pounds,UK,UK,0,Normal_Group,2022-12-09 19:13:06,19,4,0.0,3369.53,False,False,False,True,False,False,False,0,1,533,23691,16,16,1,3369.53,0.0,0,1,2.1221511298443555e-05,1,TXN18526
